inning,half,score_diff,outs,base_state,wp
6,top,3,0,4,0.7412
6,top,3,0,5,0.745
6,top,3,0,6,0.745
6,top,3,0,7,0.7488
6,top,3,1,0,0.7275
6,top,3,1,1,0.7315
6,top,3,1,2,0.7315
6,top,3,1,3,0.7354
6,top,3,1,4,0.7315
6,top,3,1,5,0.7354
6,top,3,1,6,0.7354
6,top,3,1,7,0.7392
6,top,3,2,0,0.7175
6,top,3,2,1,0.7215
6,top,3,2,2,0.7215
6,top,3,2,3,0.7255
6,top,3,2,4,0.7215
6,top,3,2,5,0.7255
6,top,3,2,6,0.7255
6,top,3,2,7,0.7295
6,top,4,0,0,0.7905
6,top,4,0,1,0.7938
6,top,4,0,2,0.7938
6,top,4,0,3,0.7971
6,top,4,0,4,0.7938
6,top,4,0,5,0.7971
6,top,4,0,6,0.7971
6,top,4,0,7,0.8003
6,top,4,1,0,0.7821
6,top,4,1,1,0.7855
6,top,4,1,2,0.7855
6,top,4,1,3,0.7888
6,top,4,1,4,0.7855
6,top,4,1,5,0.7888
6,top,4,1,6,0.7888
6,top,4,1,7,0.7922
6,top,4,2,0,0.7735
6,top,4,2,1,0.777
6,top,4,2,2,0.777
6,top,4,2,3,0.7804
6,top,4,2,4,0.777
6,top,4,2,5,0.7804
6,top,4,2,6,0.7804
6,top,4,2,7,0.7838
6,top,5,0,0,0.832
6,top,5,0,1,0.8348
6,top,5,0,2,0.8348
6,top,5,0,3,0.8375
6,top,5,0,4,0.8348
6,top,5,0,5,0.8375
6,top,5,0,6,0.8375
6,top,5,0,7,0.8402
6,top,5,1,0,0.8249
6,top,5,1,1,0.8278
6,top,5,1,2,0.8278
6,top,5,1,3,0.8306
6,top,5,1,4,0.8278
6,top,5,1,5,0.8306
6,top,5,1,6,0.8306
6,top,5,1,7,0.8334
6,top,5,2,0,0.8176
6,top,5,2,1,0.8205
6,top,5,2,2,0.8205
6,top,5,2,3,0.8235
6,top,5,2,4,0.8205
6,top,5,2,5,0.8235
6,top,5,2,6,0.8235
6,top,5,2,7,0.8264
6,top,6,0,0,0.8639
6,top,6,0,1,0.8662
6,top,6,0,2,0.8662
6,top,6,0,3,0.8685
6,top,6,0,4,0.8662
6,top,6,0,5,0.8685
6,top,6,0,6,0.8685
6,top,6,0,7,0.8708
6,top,6,1,0,0.8579
6,top,6,1,1,0.8603
6,top,6,1,2,0.8603
6,top,6,1,3,0.8627
6,top,6,1,4,0.8603
6,top,6,1,5,0.8627
6,top,6,1,6,0.8627
6,top,6,1,7,0.8651
6,top,6,2,0,0.8517
6,top,6,2,1,0.8542
6,top,6,2,2,0.8542
6,top,6,2,3,0.8567
6,top,6,2,4,0.8542
6,top,6,2,5,0.8567
6,top,6,2,6,0.8567
6,top,6,2,7,0.8591
6,top,7,0,0,0.8882
6,top,7,0,1,0.8901
6,top,7,0,2,0.8901
6,top,7,0,3,0.8921
6,top,7,0,4,0.8901
6,top,7,0,5,0.8921
6,top,7,0,6,0.8921
6,top,7,0,7,0.894
6,top,7,1,0,0.8831
6,top,7,1,1,0.8851
6,top,7,1,2,0.8851
6,top,7,1,3,0.8872
6,top,7,1,4,0.8851
6,top,7,1,5,0.8872
6,top,7,1,6,0.8872
6,top,7,1,7,0.8891
6,top,7,2,0,0.8778
6,top,7,2,1,0.88
6,top,7,2,2,0.88
6,top,7,2,3,0.8821
6,top,7,2,4,0.88
6,top,7,2,5,0.8821
6,top,7,2,6,0.8821
6,top,7,2,7,0.8841
6,top,8,0,0,0.9065
6,top,8,0,1,0.9082
6,top,8,0,2,0.9082
6,top,8,0,3,0.9099
6,top,8,0,4,0.9082
6,top,8,0,5,0.9099
6,top,8,0,6,0.9099
6,top,8,0,7,0.9115
6,top,8,1,0,0.9022
6,top,8,1,1,0.904
6,top,8,1,2,0.904
6,top,8,1,3,0.9057
6,top,8,1,4,0.904
6,top,8,1,5,0.9057
6,top,8,1,6,0.9057
6,top,8,1,7,0.9074
6,top,8,2,0,0.8977
6,top,8,2,1,0.8995
6,top,8,2,2,0.8995
6,top,8,2,3,0.9013
6,top,8,2,4,0.8995
6,top,8,2,5,0.9013
6,top,8,2,6,0.9013
6,top,8,2,7,0.9031
6,top,9,0,0,0.9204
6,top,9,0,1,0.9219
6,top,9,0,2,0.9219
6,top,9,0,3,0.9233
6,top,9,0,4,0.9219
6,top,9,0,5,0.9233
6,top,9,0,6,0.9233
6,top,9,0,7,0.9247
6,top,9,1,0,0.9167
6,top,9,1,1,0.9182
6,top,9,1,2,0.9182
6,top,9,1,3,0.9197
6,top,9,1,4,0.9182
6,top,9,1,5,0.9197
6,top,9,1,6,0.9197
6,top,9,1,7,0.9211
6,top,9,2,0,0.9128
6,top,9,2,1,0.9144
6,top,9,2,2,0.9144
6,top,9,2,3,0.9159
6,top,9,2,4,0.9144
6,top,9,2,5,0.9159
6,top,9,2,6,0.9159
6,top,9,2,7,0.9174
6,top,10,0,0,0.9309
6,top,10,0,1,0.9321
6,top,10,0,2,0.9321
6,top,10,0,3,0.9334
6,top,10,0,4,0.9321
6,top,10,0,5,0.9334
6,top,10,0,6,0.9334
6,top,10,0,7,0.9346
6,top,10,1,0,0.9276
6,top,10,1,1,0.9289
6,top,10,1,2,0.9289
6,top,10,1,3,0.9302
6,top,10,1,4,0.9289
6,top,10,1,5,0.9302
6,top,10,1,6,0.9302
6,top,10,1,7,0.9315
6,top,10,2,0,0.9241
6,top,10,2,1,0.9255
6,top,10,2,2,0.9255
6,top,10,2,3,0.9269
6,top,10,2,4,0.9255
6,top,10,2,5,0.9269
6,top,10,2,6,0.9269
6,top,10,2,7,0.9282
6,bottom,-10,0,0,0.0067
6,bottom,-10,0,1,0.0068
6,bottom,-10,0,2,0.0068
6,bottom,-10,0,3,0.007
6,bottom,-10,0,4,0.0068
6,bottom,-10,0,5,0.007
6,bottom,-10,0,6,0.007
6,bottom,-10,0,7,0.0071
6,bottom,-10,1,0,0.0064
6,bottom,-10,1,1,0.0065
6,bottom,-10,1,2,0.0065
6,bottom,-10,1,3,0.0066
6,bottom,-10,1,4,0.0065
6,bottom,-10,1,5,0.0066
6,bottom,-10,1,6,0.0066
6,bottom,-10,1,7,0.0068
6,bottom,-10,2,0,0.0061
6,bottom,-10,2,1,0.0062
6,bottom,-10,2,2,0.0062
6,bottom,-10,2,3,0.0063
6,bottom,-10,2,4,0.0062
6,bottom,-10,2,5,0.0063
6,bottom,-10,2,6,0.0063
6,bottom,-10,2,7,0.0064
6,bottom,-9,0,0,0.0122
6,bottom,-9,0,1,0.0125
6,bottom,-9,0,2,0.0125
6,bottom,-9,0,3,0.0127
6,bottom,-9,0,4,0.0125
6,bottom,-9,0,5,0.0127
6,bottom,-9,0,6,0.0127
6,bottom,-9,0,7,0.013
6,bottom,-9,1,0,0.0116
6,bottom,-9,1,1,0.0119
6,bottom,-9,1,2,0.0119
6,bottom,-9,1,3,0.0121
6,bottom,-9,1,4,0.0119
6,bottom,-9,1,5,0.0121
6,bottom,-9,1,6,0.0121
6,bottom,-9,1,7,0.0123
6,bottom,-9,2,0,0.0111
6,bottom,-9,2,1,0.0113
6,bottom,-9,2,2,0.0113
6,bottom,-9,2,3,0.0115
6,bottom,-9,2,4,0.0113
6,bottom,-9,2,5,0.0115
6,bottom,-9,2,6,0.0115
6,bottom,-9,2,7,0.0118
6,bottom,-8,0,0,0.0217
6,bottom,-8,0,1,0.0221
6,bottom,-8,0,2,0.0221
6,bottom,-8,0,3,0.0226
6,bottom,-8,0,4,0.0221
6,bottom,-8,0,5,0.0226
6,bottom,-8,0,6,0.0226
6,bottom,-8,0,7,0.023
6,bottom,-8,1,0,0.0207
6,bottom,-8,1,1,0.0211
6,bottom,-8,1,2,0.0211
6,bottom,-8,1,3,0.0215
6,bottom,-8,1,4,0.0211
6,bottom,-8,1,5,0.0215
6,bottom,-8,1,6,0.0215
6,bottom,-8,1,7,0.0219
6,bottom,-8,2,0,0.0197
6,bottom,-8,2,1,0.0201
6,bottom,-8,2,2,0.0201
6,bottom,-8,2,3,0.0205
6,bottom,-8,2,4,0.0201
6,bottom,-8,2,5,0.0205
6,bottom,-8,2,6,0.0205
6,bottom,-8,2,7,0.0209
6,bottom,-7,0,0,0.0374
6,bottom,-7,0,1,0.0381
6,bottom,-7,0,2,0.0381
6,bottom,-7,0,3,0.0389
6,bottom,-7,0,4,0.0381
6,bottom,-7,0,5,0.0389
6,bottom,-7,0,6,0.0389
6,bottom,-7,0,7,0.0396
6,bottom,-7,1,0,0.0356
6,bottom,-7,1,1,0.0363
6,bottom,-7,1,2,0.0363
6,bottom,-7,1,3,0.037
6,bottom,-7,1,4,0.0363
6,bottom,-7,1,5,0.037
6,bottom,-7,1,6,0.037
6,bottom,-7,1,7,0.0378
6,bottom,-7,2,0,0.034
6,bottom,-7,2,1,0.0346
6,bottom,-7,2,2,0.0346
6,bottom,-7,2,3,0.0353
6,bottom,-7,2,4,0.0346
6,bottom,-7,2,5,0.0353
6,bottom,-7,2,6,0.0353
6,bottom,-7,2,7,0.036
6,bottom,-6,0,0,0.0623
6,bottom,-6,0,1,0.0634
6,bottom,-6,0,2,0.0634
6,bottom,-6,0,3,0.0646
6,bottom,-6,0,4,0.0634
6,bottom,-6,0,5,0.0646
6,bottom,-6,0,6,0.0646
6,bottom,-6,0,7,0.0659
6,bottom,-6,1,0,0.0594
6,bottom,-6,1,1,0.0605
6,bottom,-6,1,2,0.0605
6,bottom,-6,1,3,0.0617
6,bottom,-6,1,4,0.0605
6,bottom,-6,1,5,0.0617
6,bottom,-6,1,6,0.0617
6,bottom,-6,1,7,0.0629
6,bottom,-6,2,0,0.0567
6,bottom,-6,2,1,0.0578
6,bottom,-6,2,2,0.0578
6,bottom,-6,2,3,0.0589
6,bottom,-6,2,4,0.0578
6,bottom,-6,2,5,0.0589
6,bottom,-6,2,6,0.0589
6,bottom,-6,2,7,0.06
6,bottom,-5,0,0,0.0998
6,bottom,-5,0,1,0.1016
6,bottom,-5,0,2,0.1016
6,bottom,-5,0,3,0.1034
6,bottom,-5,0,4,0.1016
6,bottom,-5,0,5,0.1034
6,bottom,-5,0,6,0.1034
6,bottom,-5,0,7,0.1053
6,bottom,-5,1,0,0.0953
6,bottom,-5,1,1,0.0971
6,bottom,-5,1,2,0.0971
6,bottom,-5,1,3,0.0989
6,bottom,-5,1,4,0.0971
6,bottom,-5,1,5,0.0989
6,bottom,-5,1,6,0.0989
6,bottom,-5,1,7,0.1007
6,bottom,-5,2,0,0.0911
6,bottom,-5,2,1,0.0928
6,bottom,-5,2,2,0.0928
6,bottom,-5,2,3,0.0945
6,bottom,-5,2,4,0.0928
6,bottom,-5,2,5,0.0945
6,bottom,-5,2,6,0.0945
6,bottom,-5,2,7,0.0962
6,bottom,-4,0,0,0.1529
6,bottom,-4,0,1,0.1555
6,bottom,-4,0,2,0.1555
6,bottom,-4,0,3,0.1582
6,bottom,-4,0,4,0.1555
6,bottom,-4,0,5,0.1582
6,bottom,-4,0,6,0.1582
6,bottom,-4,0,7,0.1608
6,bottom,-4,1,0,0.1465
6,bottom,-4,1,1,0.1491
6,bottom,-4,1,2,0.1491
6,bottom,-4,1,3,0.1516
6,bottom,-4,1,4,0.1491
6,bottom,-4,1,5,0.1516
6,bottom,-4,1,6,0.1516
6,bottom,-4,1,7,0.1542
6,bottom,-4,2,0,0.1404
6,bottom,-4,2,1,0.1428
6,bottom,-4,2,2,0.1428
6,bottom,-4,2,3,0.1453
6,bottom,-4,2,4,0.1428
6,bottom,-4,2,5,0.1453
6,bottom,-4,2,6,0.1453
6,bottom,-4,2,7,0.1478
6,bottom,-3,0,0,0.223
6,bottom,-3,0,1,0.2265
6,bottom,-3,0,2,0.2265
6,bottom,-3,0,3,0.2301
6,bottom,-3,0,4,0.2265
6,bottom,-3,0,5,0.2301
6,bottom,-3,0,6,0.2301
6,bottom,-3,0,7,0.2336
6,bottom,-3,1,0,0.2145
6,bottom,-3,1,1,0.2179
6,bottom,-3,1,2,0.2179
6,bottom,-3,1,3,0.2213
6,bottom,-3,1,4,0.2179
6,bottom,-3,1,5,0.2213
6,bottom,-3,1,6,0.2213
6,bottom,-3,1,7,0.2248
6,bottom,-3,2,0,0.2062
6,bottom,-3,2,1,0.2095
6,bottom,-3,2,2,0.2095
6,bottom,-3,2,3,0.2128
6,bottom,-3,2,4,0.2095
6,bottom,-3,2,5,0.2128
6,bottom,-3,2,6,0.2128
6,bottom,-3,2,7,0.2162
6,bottom,-2,0,0,0.3083
6,bottom,-2,0,1,0.3126
6,bottom,-2,0,2,0.3126
6,bottom,-2,0,3,0.3169
6,bottom,-2,0,4,0.3126
6,bottom,-2,0,5,0.3169
6,bottom,-2,0,6,0.3169
6,bottom,-2,0,7,0.3213
6,bottom,-2,1,0,0.2978
6,bottom,-2,1,1,0.302
6,bottom,-2,1,2,0.302
6,bottom,-2,1,3,0.3062
6,bottom,-2,1,4,0.302
6,bottom,-2,1,5,0.3062
6,bottom,-2,1,6,0.3062
6,bottom,-2,1,7,0.3105
6,bottom,-2,2,0,0.2874
6,bottom,-2,2,1,0.2915
6,bottom,-2,2,2,0.2915
6,bottom,-2,2,3,0.2957
6,bottom,-2,2,4,0.2915
6,bottom,-2,2,5,0.2957
6,bottom,-2,2,6,0.2957
6,bottom,-2,2,7,0.2999
6,bottom,-1,0,0,0.4032
6,bottom,-1,0,1,0.4081
6,bottom,-1,0,2,0.4081
6,bottom,-1,0,3,0.4129
6,bottom,-1,0,4,0.4081
6,bottom,-1,0,5,0.4129
6,bottom,-1,0,6,0.4129
6,bottom,-1,0,7,0.4178
6,bottom,-1,1,0,0.3913
6,bottom,-1,1,1,0.396
6,bottom,-1,1,2,0.396
6,bottom,-1,1,3,0.4008
6,bottom,-1,1,4,0.396
6,bottom,-1,1,5,0.4008
6,bottom,-1,1,6,0.4008
6,bottom,-1,1,7,0.4056
6,bottom,-1,2,0,0.3794
6,bottom,-1,2,1,0.3841
6,bottom,-1,2,2,0.3841
6,bottom,-1,2,3,0.3889
6,bottom,-1,2,4,0.3841
6,bottom,-1,2,5,0.3889
6,bottom,-1,2,6,0.3889
6,bottom,-1,2,7,0.3936
6,bottom,0,0,0,0.5
6,bottom,0,0,1,0.505
6,bottom,0,0,2,0.505
6,bottom,0,0,3,0.51
6,bottom,0,0,4,0.505
6,bottom,0,0,5,0.51
6,bottom,0,0,6,0.51
6,bottom,0,0,7,0.515
6,bottom,0,1,0,0.4875
6,bottom,0,1,1,0.4925
6,bottom,0,1,2,0.4925
6,bottom,0,1,3,0.4975
6,bottom,0,1,4,0.4925
6,bottom,0,1,5,0.4975
6,bottom,0,1,6,0.4975
6,bottom,0,1,7,0.5025
6,bottom,0,2,0,0.475
6,bottom,0,2,1,0.48
6,bottom,0,2,2,0.48
6,bottom,0,2,3,0.485
6,bottom,0,2,4,0.48
6,bottom,0,2,5,0.485
6,bottom,0,2,6,0.485
6,bottom,0,2,7,0.49
6,bottom,1,0,0,0.591
6,bottom,1,0,1,0.5958
6,bottom,1,0,2,0.5958
6,bottom,1,0,3,0.6006
6,bottom,1,0,4,0.5958
6,bottom,1,0,5,0.6006
6,bottom,1,0,6,0.6006
6,bottom,1,0,7,0.6054
6,bottom,1,1,0,0.5788
6,bottom,1,1,1,0.5837
6,bottom,1,1,2,0.5837
6,bottom,1,1,3,0.5886
6,bottom,1,1,4,0.5837
6,bottom,1,1,5,0.5886
6,bottom,1,1,6,0.5886
6,bottom,1,1,7,0.5934
6,bottom,1,2,0,0.5666
6,bottom,1,2,1,0.5715
6,bottom,1,2,2,0.5715
6,bottom,1,2,3,0.5764
6,bottom,1,2,4,0.5715
6,bottom,1,2,5,0.5764
6,bottom,1,2,6,0.5764
6,bottom,1,2,7,0.5813
6,bottom,2,0,0,0.6708
6,bottom,2,0,1,0.6752
6,bottom,2,0,2,0.6752
6,bottom,2,0,3,0.6796
6,bottom,2,0,4,0.6752
6,bottom,2,0,5,0.6796
6,bottom,2,0,6,0.6796
6,bottom,2,0,7,0.684
6,bottom,2,1,0,0.6597
6,bottom,2,1,1,0.6642
6,bottom,2,1,2,0.6642
6,bottom,2,1,3,0.6686
6,bottom,2,1,4,0.6642
6,bottom,2,1,5,0.6686
6,bottom,2,1,6,0.6686
6,bottom,2,1,7,0.673
6,bottom,2,2,0,0.6484
6,bottom,2,2,1,0.6529
6,bottom,2,2,2,0.6529
6,bottom,2,2,3,0.6575
6,bottom,2,2,4,0.6529
6,bottom,2,2,5,0.6575
6,bottom,2,2,6,0.6575
6,bottom,2,2,7,0.662
6,bottom,3,0,0,0.7373
6,bottom,3,0,1,0.7412
6,bottom,3,0,2,0.7412
6,bottom,3,0,3,0.745
6,bottom,3,0,4,0.7412
6,bottom,3,0,5,0.745
6,bottom,3,0,6,0.745
6,bottom,3,0,7,0.7488
6,bottom,3,1,0,0.7275
6,bottom,3,1,1,0.7315
6,bottom,3,1,2,0.7315
6,bottom,3,1,3,0.7354
6,bottom,3,1,4,0.7315
6,bottom,3,1,5,0.7354
6,bottom,3,1,6,0.7354
6,bottom,3,1,7,0.7392
6,bottom,3,2,0,0.7175
6,bottom,3,2,1,0.7215
6,bottom,3,2,2,0.7215
6,bottom,3,2,3,0.7255
6,bottom,3,2,4,0.7215
6,bottom,3,2,5,0.7255
6,bottom,3,2,6,0.7255
6,bottom,3,2,7,0.7295
6,bottom,4,0,0,0.7905
6,bottom,4,0,1,0.7938
6,bottom,4,0,2,0.7938
6,bottom,4,0,3,0.7971
6,bottom,4,0,4,0.7938
6,bottom,4,0,5,0.7971
6,bottom,4,0,6,0.7971
6,bottom,4,0,7,0.8003
6,bottom,4,1,0,0.7821
6,bottom,4,1,1,0.7855
6,bottom,4,1,2,0.7855
6,bottom,4,1,3,0.7888
6,bottom,4,1,4,0.7855
6,bottom,4,1,5,0.7888
6,bottom,4,1,6,0.7888
6,bottom,4,1,7,0.7922
6,bottom,4,2,0,0.7735
6,bottom,4,2,1,0.777
6,bottom,4,2,2,0.777
6,bottom,4,2,3,0.7804
6,bottom,4,2,4,0.777
6,bottom,4,2,5,0.7804
6,bottom,4,2,6,0.7804
6,bottom,4,2,7,0.7838
6,bottom,5,0,0,0.832
6,bottom,5,0,1,0.8348
6,bottom,5,0,2,0.8348
6,bottom,5,0,3,0.8375
6,bottom,5,0,4,0.8348
6,bottom,5,0,5,0.8375
6,bottom,5,0,6,0.8375
6,bottom,5,0,7,0.8402
6,bottom,5,1,0,0.8249
6,bottom,5,1,1,0.8278
6,bottom,5,1,2,0.8278
6,bottom,5,1,3,0.8306
6,bottom,5,1,4,0.8278
6,bottom,5,1,5,0.8306
6,bottom,5,1,6,0.8306
6,bottom,5,1,7,0.8334
6,bottom,5,2,0,0.8176
6,bottom,5,2,1,0.8205
6,bottom,5,2,2,0.8205
6,bottom,5,2,3,0.8235
6,bottom,5,2,4,0.8205
6,bottom,5,2,5,0.8235
6,bottom,5,2,6,0.8235
6,bottom,5,2,7,0.8264
6,bottom,6,0,0,0.8639
6,bottom,6,0,1,0.8662
6,bottom,6,0,2,0.8662
6,bottom,6,0,3,0.8685
6,bottom,6,0,4,0.8662
6,bottom,6,0,5,0.8685
6,bottom,6,0,6,0.8685
6,bottom,6,0,7,0.8708
6,bottom,6,1,0,0.8579
6,bottom,6,1,1,0.8603
6,bottom,6,1,2,0.8603
6,bottom,6,1,3,0.8627
6,bottom,6,1,4,0.8603
6,bottom,6,1,5,0.8627
6,bottom,6,1,6,0.8627
6,bottom,6,1,7,0.8651
6,bottom,6,2,0,0.8517
6,bottom,6,2,1,0.8542
6,bottom,6,2,2,0.8542
6,bottom,6,2,3,0.8567
6,bottom,6,2,4,0.8542
6,bottom,6,2,5,0.8567
6,bottom,6,2,6,0.8567
6,bottom,6,2,7,0.8591
6,bottom,7,0,0,0.8882
6,bottom,7,0,1,0.8901
6,bottom,7,0,2,0.8901
6,bottom,7,0,3,0.8921
6,bottom,7,0,4,0.8901
6,bottom,7,0,5,0.8921
6,bottom,7,0,6,0.8921
6,bottom,7,0,7,0.894
6,bottom,7,1,0,0.8831
6,bottom,7,1,1,0.8851
6,bottom,7,1,2,0.8851
6,bottom,7,1,3,0.8872
6,bottom,7,1,4,0.8851
6,bottom,7,1,5,0.8872
6,bottom,7,1,6,0.8872
6,bottom,7,1,7,0.8891
6,bottom,7,2,0,0.8778
6,bottom,7,2,1,0.88
6,bottom,7,2,2,0.88
6,bottom,7,2,3,0.8821
6,bottom,7,2,4,0.88
6,bottom,7,2,5,0.8821
6,bottom,7,2,6,0.8821
6,bottom,7,2,7,0.8841
6,bottom,8,0,0,0.9065
6,bottom,8,0,1,0.9082
6,bottom,8,0,2,0.9082
6,bottom,8,0,3,0.9099
6,bottom,8,0,4,0.9082
6,bottom,8,0,5,0.9099
6,bottom,8,0,6,0.9099
6,bottom,8,0,7,0.9115
6,bottom,8,1,0,0.9022
6,bottom,8,1,1,0.904
6,bottom,8,1,2,0.904
6,bottom,8,1,3,0.9057
6,bottom,8,1,4,0.904
6,bottom,8,1,5,0.9057
6,bottom,8,1,6,0.9057
6,bottom,8,1,7,0.9074
6,bottom,8,2,0,0.8977
6,bottom,8,2,1,0.8995
6,bottom,8,2,2,0.8995
6,bottom,8,2,3,0.9013
6,bottom,8,2,4,0.8995
6,bottom,8,2,5,0.9013
6,bottom,8,2,6,0.9013
6,bottom,8,2,7,0.9031
6,bottom,9,0,0,0.9204
6,bottom,9,0,1,0.9219
6,bottom,9,0,2,0.9219
6,bottom,9,0,3,0.9233
6,bottom,9,0,4,0.9219
6,bottom,9,0,5,0.9233
6,bottom,9,0,6,0.9233
6,bottom,9,0,7,0.9247
6,bottom,9,1,0,0.9167
6,bottom,9,1,1,0.9182
6,bottom,9,1,2,0.9182
6,bottom,9,1,3,0.9197
6,bottom,9,1,4,0.9182
6,bottom,9,1,5,0.9197
6,bottom,9,1,6,0.9197
6,bottom,9,1,7,0.9211
6,bottom,9,2,0,0.9128
6,bottom,9,2,1,0.9144
6,bottom,9,2,2,0.9144
6,bottom,9,2,3,0.9159
6,bottom,9,2,4,0.9144
6,bottom,9,2,5,0.9159
6,bottom,9,2,6,0.9159
6,bottom,9,2,7,0.9174
6,bottom,10,0,0,0.9309
6,bottom,10,0,1,0.9321
6,bottom,10,0,2,0.9321
6,bottom,10,0,3,0.9334
6,bottom,10,0,4,0.9321
6,bottom,10,0,5,0.9334
6,bottom,10,0,6,0.9334
6,bottom,10,0,7,0.9346
6,bottom,10,1,0,0.9276
6,bottom,10,1,1,0.9289
6,bottom,10,1,2,0.9289
6,bottom,10,1,3,0.9302
6,bottom,10,1,4,0.9289
6,bottom,10,1,5,0.9302
6,bottom,10,1,6,0.9302
6,bottom,10,1,7,0.9315
6,bottom,10,2,0,0.9241
6,bottom,10,2,1,0.9255
6,bottom,10,2,2,0.9255
6,bottom,10,2,3,0.9269
6,bottom,10,2,4,0.9255
6,bottom,10,2,5,0.9269
6,bottom,10,2,6,0.9269
6,bottom,10,2,7,0.9282
7,top,-10,0,0,0.0064
7,top,-10,0,1,0.0065
7,top,-10,0,2,0.0065
7,top,-10,0,3,0.0066
7,top,-10,0,4,0.0065
7,top,-10,0,5,0.0066
7,top,-10,0,6,0.0066
7,top,-10,0,7,0.0068
7,top,-10,1,0,0.0061
7,top,-10,1,1,0.0062
7,top,-10,1,2,0.0062
7,top,-10,1,3,0.0063
7,top,-10,1,4,0.0062
7,top,-10,1,5,0.0063
7,top,-10,1,6,0.0063
7,top,-10,1,7,0.0064
7,top,-10,2,0,0.0058
7,top,-10,2,1,0.0059
7,top,-10,2,2,0.0059
7,top,-10,2,3,0.006
7,top,-10,2,4,0.0059
7,top,-10,2,5,0.006
7,top,-10,2,6,0.006
7,top,-10,2,7,0.0061
7,top,-9,0,0,0.0117
7,top,-9,0,1,0.0119
7,top,-9,0,2,0.0119
7,top,-9,0,3,0.0122
7,top,-9,0,4,0.0119
7,top,-9,0,5,0.0122
7,top,-9,0,6,0.0122
7,top,-9,0,7,0.0124
7,top,-9,1,0,0.0111
7,top,-9,1,1,0.0114
7,top,-9,1,2,0.0114
7,top,-9,1,3,0.0116
7,top,-9,1,4,0.0114
7,top,-9,1,5,0.0116
7,top,-9,1,6,0.0116
7,top,-9,1,7,0.0118
7,top,-9,2,0,0.0106
7,top,-9,2,1,0.0108
7,top,-9,2,2,0.0108
7,top,-9,2,3,0.011
7,top,-9,2,4,0.0108
7,top,-9,2,5,0.011
7,top,-9,2,6,0.011
7,top,-9,2,7,0.0112
7,top,-8,0,0,0.0209
7,top,-8,0,1,0.0213
7,top,-8,0,2,0.0213
7,top,-8,0,3,0.0217
7,top,-8,0,4,0.0213
7,top,-8,0,5,0.0217
7,top,-8,0,6,0.0217
7,top,-8,0,7,0.0221
7,top,-8,1,0,0.0199
7,top,-8,1,1,0.0203
7,top,-8,1,2,0.0203
7,top,-8,1,3,0.0207
7,top,-8,1,4,0.0203
7,top,-8,1,5,0.0207
7,top,-8,1,6,0.0207
7,top,-8,1,7,0.0211
7,top,-8,2,0,0.0189
7,top,-8,2,1,0.0193
7,top,-8,2,2,0.0193
7,top,-8,2,3,0.0197
7,top,-8,2,4,0.0193
7,top,-8,2,5,0.0197
7,top,-8,2,6,0.0197
7,top,-8,2,7,0.0201
7,top,-7,0,0,0.0362
7,top,-7,0,1,0.0369
7,top,-7,0,2,0.0369
7,top,-7,0,3,0.0376
7,top,-7,0,4,0.0369
7,top,-7,0,5,0.0376
7,top,-7,0,6,0.0376
7,top,-7,0,7,0.0383
7,top,-7,1,0,0.0345
7,top,-7,1,1,0.0351
7,top,-7,1,2,0.0351
7,top,-7,1,3,0.0358
7,top,-7,1,4,0.0351
7,top,-7,1,5,0.0358
7,top,-7,1,6,0.0358
7,top,-7,1,7,0.0365
7,top,-7,2,0,0.0328
7,top,-7,2,1,0.0335
7,top,-7,2,2,0.0335
7,top,-7,2,3,0.0341
7,top,-7,2,4,0.0335
7,top,-7,2,5,0.0341
7,top,-7,2,6,0.0341
7,top,-7,2,7,0.0348
7,top,-6,0,0,0.0605
7,top,-6,0,1,0.0617
7,top,-6,0,2,0.0617
7,top,-6,0,3,0.0629
7,top,-6,0,4,0.0617
7,top,-6,0,5,0.0629
7,top,-6,0,6,0.0629
7,top,-6,0,7,0.064
7,top,-6,1,0,0.0578
7,top,-6,1,1,0.0589
7,top,-6,1,2,0.0589
7,top,-6,1,3,0.06
7,top,-6,1,4,0.0589
7,top,-6,1,5,0.06
7,top,-6,1,6,0.06
7,top,-6,1,7,0.0611
7,top,-6,2,0,0.0551
7,top,-6,2,1,0.0561
7,top,-6,2,2,0.0561
7,top,-6,2,3,0.0572
7,top,-6,2,4,0.0561
7,top,-6,2,5,0.0572
7,top,-6,2,6,0.0572
7,top,-6,2,7,0.0583
7,top,-5,0,0,0.0975
7,top,-5,0,1,0.0993
7,top,-5,0,2,0.0993
7,top,-5,0,3,0.1011
7,top,-5,0,4,0.0993
7,top,-5,0,5,0.1011
7,top,-5,0,6,0.1011
7,top,-5,0,7,0.1029
7,top,-5,1,0,0.0932
7,top,-5,1,1,0.0949
7,top,-5,1,2,0.0949
7,top,-5,1,3,0.0967
7,top,-5,1,4,0.0949
7,top,-5,1,5,0.0967
7,top,-5,1,6,0.0967
7,top,-5,1,7,0.0984
7,top,-5,2,0,0.0891
7,top,-5,2,1,0.0907
7,top,-5,2,2,0.0907
7,top,-5,2,3,0.0924
7,top,-5,2,4,0.0907
7,top,-5,2,5,0.0924
7,top,-5,2,6,0.0924
7,top,-5,2,7,0.0941
7,top,-4,0,0,0.1503
7,top,-4,0,1,0.1529
7,top,-4,0,2,0.1529
7,top,-4,0,3,0.1555
7,top,-4,0,4,0.1529
7,top,-4,0,5,0.1555
7,top,-4,0,6,0.1555
